hcp_id,hcp_specialty,t1_diag_pat,t1_treated_pat,total_unique_pat_treated,unique_cancer_treated,t1_nps,t1_platinum_pat,t1_platinum_pat_1L,comp_a_claims,comp_r_claims,comp_z_claims,t1_pat_1L,t1_pat_2Lplus,t1_calls,t2_calls,t1_avg_gap,t2_avg_gap,Display_Impressions,Email_Opens,e-Newsletters_Opens,e-Newsletters_Sent,Display- eNewsletters_Sent,In App_Impressions,In-office Video/ Wallboards_Deli,Email_Delivered_EM,Direct Mail_Delivered_DM,Display- Targeted/Programmatic_I,Text Ad_Clicks,admisson_impressions,print_exposure,ABC_t1_nps
10533,Oncology,1,1,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,1,12,0,42,0.119489724,0
10534,Oncology,10,1,20,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10535,Oncology,5,1,181,8,1,1,1,0,0,1,1,0,4,2,0,30.5,0,0,0,0,3,0,0,0,0,0,0,0,0,0
10536,Others,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10537,Others,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10538,Others,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10539,Others,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10540,Others,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10541,Others,1,1,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10542,-,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10543,Oncology,10,1,44,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,4,4,0,0,0,0,0,0,28,0.119489724,0
10544,Others,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10545,Oncology,3,1,313,8,0,0,0,2,0,0,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10546,Oncology,1,1,32,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119489724,0
10547,Oncology,2,1,6,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0.119489724,0
10548,Oncology,22,1,102,6,1,1,1,0,0,0,1,0,5.6,3,0,167.4285714,6,0,0,0,0,0,20,0,0,0,0,0,0.119489724,0
10549,Others,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10550,Others,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10551,Others,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10552,Oncology,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10553,Others,0,1,3,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10554,Others,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10555,Oncology,1,1,8,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.119489724,0
10556,Others,3,1,8,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10557,-,1,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10558,Others,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10559,Oncology,0,1,59,6,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0.119489724,0
10560,Oncology,2,1,7,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0.119489724,0
10561,Others,0,1,2,2,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10562,Others,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10563,Oncology,11,1,238,7,0,1,0,0,0,0,0,1,8.2,6,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0.119520958,0
10564,Oncology,7,1,168,8,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,4,5,0,10,0,0,0,0,0,0,0
10565,Others,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0
10566,Others,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10567,Others,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10568,Gynecology,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10569,Oncology,4,1,149,9,1,0,0,0,0,1,1,0,12.5,6.5,0,0,2,0,0,4,0,0,0,3,1,0,0,1,0.119520958,0
10570,Others,0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
10571,Others,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10572,Others,7,1,14,7,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
10573,Others,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10574,Others,2,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10575,Oncology,4,1,198,8,0,0,0,0,0,1,0,1,2,0,73.5,384.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10576,Others,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10577,Others,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10578,-,0,1,12,5,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10579,Others,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10580,Others,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10581,Oncology,0,1,50,6,0,1,0,6,0,0,0,1,4.5,1.6,0,0,0,0,1,8,0,0,10,3,1,0,0,33,0.119489724,0
10582,Others,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10583,Others,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10584,Others,11,1,102,8,0,0,0,16,0,0,0,1,9.5,4.5,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0
10585,Oncology,25,1,2,2,1,0,0,0,3,0,1,0,25,0,0,0,0,0,0,0,0,0,10,0,0,0,0,9,0,0
10586,Oncology,4,1,57,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0.119489724,0
10587,Others,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10588,Oncology,20,1,57,7,0,0,0,0,0,0,0,1,16,5.2,0,0,0,0,0,0,6,0,0,0,1,0,0,97,0.119489724,0
10589,Oncology,5,1,246,9,0,1,0,0,0,0,0,1,6,7,241,0,0,0,2,8,3,0,0,0,0,0,0,75,0.119489724,0
10590,Others,3,1,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10591,Others,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10592,Others,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10593,Oncology,7,1,60,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10594,Others,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10595,Others,5,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10596,Oncology,12,1,214,8,1,1,1,0,0,0,1,0,8.1,7,0,0,0,0,0,0,1,0,4,4,1,0,0,0,0,0
10597,Oncology,4,1,28,5,0,0,0,0,0,0,0,1,3.5,2,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0.119489724,0
10598,Oncology,8,1,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,10,0,0,0,0,0,0,20,0,0
10599,Oncology,4,1,65,7,0,0,0,0,0,0,0,0,7,2.5,0,0,0,0,0,0,0,0,0,9,1,0,0,158,0.119489724,0
10600,Oncology,1,1,84,6,1,1,1,0,0,0,1,0,0.5,2,0,0,9,0,0,8,0,0,18,4,1,11,0,0,0,0
10601,Others,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10602,Others,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10603,Others,2,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10604,Others,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10605,Others,22,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10606,Others,0,1,2,2,0,0,0,0,0,0,0,1,11,0,196.5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
10607,Oncology,1,1,102,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10608,Others,4,1,6,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10609,Others,2,1,18,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10610,Oncology,0,1,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.119489724,0
10611,Oncology,3,1,75,5,0,1,0,3,0,0,0,1,1,0.5,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0
10612,Oncology,23,1,16,4,0,0,0,0,0,0,1,0,3,1.5,0,44.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10613,Others,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10614,Others,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10615,Gynecology,13,1,1,1,0,0,0,1,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10616,Others,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10617,Others,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10618,Oncology,1,1,60,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0.119489724,0
10619,Oncology,3,1,63,7,0,0,0,2,0,0,0,0,7,3.5,0,0,0,0,2,4,0,0,0,0,1,6,0,39,0.119489724,0
10620,Others,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10621,Others,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10622,Oncology,5,1,205,9,0,0,0,0,0,0,0,1,3,1.5,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0
10623,Oncology,1,1,169,8,0,0,0,11,0,0,0,1,3.5,2.5,0,0,0,0,0,8,6,0,20,0,0,0,0,5,0,0
10624,Oncology,6,1,121,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0.119489724,0
10625,Oncology,1,1,11,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0.119489724,0
10626,Oncology,0,1,95,3,0,0,0,0,0,0,0,0,1.5,15.5,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0.119520958,0
10627,Others,0,1,7,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
10628,Others,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10629,Others,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10630,Others,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10631,Oncology,15,1,209,7,0,0,0,1,0,0,1,0,9.5,5.5,0,9,0,0,0,0,0,0,10,0,0,0,0,0,0.119489724,0
10632,Others,0,1,4,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10633,Others,4,1,43,7,1,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.119489724,0
10634,Others,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10635,Others,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10636,Others,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10637,Others,2,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10638,Others,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10639,Oncology,3,1,41,8,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.119489724,0
10640,Others,3,1,20,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10641,Others,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10642,Others,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10643,Oncology,1,1,44,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0
10644,Others,13,1,16,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10645,Oncology,0,1,9,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10646,Oncology,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
10647,Others,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10648,Others,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10649,Others,2,1,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10650,Others,10,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10651,Others,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10652,Others,1,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10653,Others,5,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10654,Others,1,1,75,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10655,Others,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10656,Others,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10657,Others,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10658,Oncology,7,1,1,1,0,0,0,0,0,0,0,1,13,1.5,34.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10659,Oncology,1,1,66,8,0,1,1,0,0,0,1,0,6.5,7.5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0.119489724,0
10660,Others,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10661,Others,0,1,20,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10662,Others,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10663,Oncology,1,1,45,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
10664,Oncology,4,1,45,8,0,1,0,4,0,0,0,1,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
10665,Oncology,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10666,Oncology,1,1,7,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
10667,Others,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10668,Oncology,6,1,66,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119489724,0
10669,Others,1,1,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10670,Others,0,1,9,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10671,Others,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10672,Oncology,0,1,105,8,0,0,0,0,0,0,0,1,17,3.5,9.875,0,0,0,0,8,1,0,0,4,1,0,0,84,0.119520958,0
10673,Others,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10674,Oncology,0,1,40,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10675,Oncology,2,1,1,1,1,0,0,0,3,0,1,0,16,0,0,0,0,0,0,0,6,0,9,0,1,0,0,12,0,0
10676,Oncology,4,1,113,7,0,0,0,0,0,1,0,1,0.5,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.119520958,0
10677,Oncology,3,1,36,5,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.119489724,0
10678,Others,0,1,13,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0.119520958,0
10679,Others,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10680,Others,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10681,Others,5,1,21,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
10682,Oncology,15,1,387,9,0,0,0,6,0,0,0,1,9,7.5,0,0,0,0,0,0,8,0,10,0,1,0,0,52,0,0
10683,Oncology,27,1,312,8,1,0,0,0,0,0,0,1,4,8,46,46,1,0,0,0,1,0,0,3,1,1,0,0,0.119489724,1
10684,Oncology,3,1,98,6,0,0,0,0,0,0,0,0,5.5,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119489724,0
10685,Others,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10686,Oncology,2,1,18,6,0,0,0,0,0,0,0,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10687,Oncology,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10688,Others,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10689,Others,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10690,Others,5,1,6,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10691,Others,0,1,2,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10692,Oncology,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10693,Oncology,2,1,71,8,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,4,3,0,0,0,0,0,0,2,0.119489724,0
10694,Others,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10695,Others,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10696,Others,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10697,Others,0,1,13,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10698,Others,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10699,Others,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10700,Others,0,1,25,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10701,Others,0,1,39,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10702,Others,2,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,Others,2,1,12,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10704,Oncology,5,1,114,8,0,1,0,4,0,0,0,1,4.5,2.1,0,0,0,2,0,16,0,0,0,2,0,2,0,96,0,0
10705,Others,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10706,Others,5,1,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10707,Others,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10708,Oncology,5,1,44,7,1,1,1,4,0,0,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0.119489724,0
10709,Others,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10710,Others,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10711,Oncology,1,1,116,2,1,0,0,0,0,1,1,0,1.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10712,Others,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10713,Others,6,1,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10714,Others,1,1,348,4,0,0,0,0,0,0,0,0,0,1,0,315.5,0,0,0,0,0,0,0,0,0,0,0,0,0.119520958,0
10715,Oncology,0,1,62,7,1,0,0,0,0,5,1,0,1.5,1.5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
10716,Gynecology,27,1,1,1,0,0,0,0,0,0,0,1,4,0,181,0,0,0,0,0,0,0,0,4,1,0,0,2,0,0
10717,Oncology,2,1,65,7,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119489724,0
10718,Oncology,0,1,28,7,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10719,Others,2,1,6,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10720,Others,41,1,1,1,1,1,1,1,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10721,Others,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10722,Oncology,3,1,89,7,0,1,1,0,0,0,1,0,13,4,0,0,0,0,0,8,8,0,10,11,1,0,0,0,0.119520958,0
10723,Others,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10724,Others,1,1,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10725,Others,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10726,Oncology,4,1,30,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10727,Others,1,1,248,5,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
10728,Oncology,7,1,62,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119489724,0
10729,Oncology,0,1,36,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
10730,Others,3,1,4,4,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,10,6,1,26,0,0,0,0
10731,Others,4,1,28,6,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10732,Others,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10733,Others,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
